id;name;type;life;peer_id;peer_name;misc;zvalue;geom
0;P0;MAXIMUM;3449.000000;-1;;"name:P0|type:MAXIMUM|life:3449.000000|pair-type:H0|paired-to:|z:4268.000000";4268.000000;"POINT (652762.500000 154237.500000)"
1;P1;MINIMUM;0.328696;2;P2;"name:P1|type:MINIMUM|life:0.328696|pair-type:H0|paired-to:P2|z:819.000000";819.000000;"POINT (636237.500000 157862.500000)"
2;P2;SADDLE;0.328696;1;P1;"name:P2|type:SADDLE|life:0.328696|pair-type:H0|paired-to:P1|z:819.328674";819.328674;"POINT (636262.500000 157887.500000)"
3;P3;MINIMUM;3.000000;4;P4;"name:P3|type:MINIMUM|life:3.000000|pair-type:H0|paired-to:P4|z:1024.000000";1024.000000;"POINT (636587.500000 157587.500000)"
4;P4;SADDLE;3.000000;3;P3;"name:P4|type:SADDLE|life:3.000000|pair-type:H0|paired-to:P3|z:1027.000000";1027.000000;"POINT (636562.500000 157587.500000)"
5;P5;MINIMUM;13.000000;6;P6;"name:P5|type:MINIMUM|life:13.000000|pair-type:H0|paired-to:P6|z:1083.000000";1083.000000;"POINT (636737.500000 157462.500000)"
6;P6;SADDLE;13.000000;5;P5;"name:P6|type:SADDLE|life:13.000000|pair-type:H0|paired-to:P5|z:1096.000000";1096.000000;"POINT (636712.500000 157462.500000)"
7;P7;MINIMUM;8.000000;8;P8;"name:P7|type:MINIMUM|life:8.000000|pair-type:H0|paired-to:P8|z:1083.000000";1083.000000;"POINT (636687.500000 157487.500000)"
8;P8;SADDLE;8.000000;7;P7;"name:P8|type:SADDLE|life:8.000000|pair-type:H0|paired-to:P7|z:1091.000000";1091.000000;"POINT (636687.500000 157512.500000)"
9;P9;MINIMUM;10.000000;10;P10;"name:P9|type:MINIMUM|life:10.000000|pair-type:H0|paired-to:P10|z:1088.000000";1088.000000;"POINT (636837.500000 157437.500000)"
10;P10;SADDLE;10.000000;9;P9;"name:P10|type:SADDLE|life:10.000000|pair-type:H0|paired-to:P9|z:1098.000000";1098.000000;"POINT (636787.500000 157462.500000)"
11;P11;MINIMUM;15.000000;12;P12;"name:P11|type:MINIMUM|life:15.000000|pair-type:H0|paired-to:P12|z:1090.000000";1090.000000;"POINT (636862.500000 157412.500000)"
12;P12;SADDLE;15.000000;11;P11;"name:P12|type:SADDLE|life:15.000000|pair-type:H0|paired-to:P11|z:1105.000000";1105.000000;"POINT (636862.500000 157437.500000)"
13;P13;MINIMUM;10.000000;14;P14;"name:P13|type:MINIMUM|life:10.000000|pair-type:H0|paired-to:P14|z:1092.000000";1092.000000;"POINT (636912.500000 157362.500000)"
14;P14;SADDLE;10.000000;13;P13;"name:P14|type:SADDLE|life:10.000000|pair-type:H0|paired-to:P13|z:1102.000000";1102.000000;"POINT (636887.500000 157412.500000)"
15;P15;MINIMUM;8.000000;16;P16;"name:P15|type:MINIMUM|life:8.000000|pair-type:H0|paired-to:P16|z:1092.000000";1092.000000;"POINT (636887.500000 157387.500000)"
16;P16;SADDLE;8.000000;15;P15;"name:P16|type:SADDLE|life:8.000000|pair-type:H0|paired-to:P15|z:1100.000000";1100.000000;"POINT (636912.500000 157387.500000)"
17;P17;MINIMUM;2.000000;18;P18;"name:P17|type:MINIMUM|life:2.000000|pair-type:H0|paired-to:P18|z:1095.000000";1095.000000;"POINT (636812.500000 157462.500000)"
18;P18;SADDLE;2.000000;17;P17;"name:P18|type:SADDLE|life:2.000000|pair-type:H0|paired-to:P17|z:1097.000000";1097.000000;"POINT (636812.500000 157437.500000)"
19;P19;MINIMUM;9.000000;20;P20;"name:P19|type:MINIMUM|life:9.000000|pair-type:H0|paired-to:P20|z:1096.000000";1096.000000;"POINT (636937.500000 157312.500000)"
20;P20;SADDLE;9.000000;19;P19;"name:P20|type:SADDLE|life:9.000000|pair-type:H0|paired-to:P19|z:1105.000000";1105.000000;"POINT (636912.500000 157337.500000)"
21;P21;MINIMUM;4.000000;22;P22;"name:P21|type:MINIMUM|life:4.000000|pair-type:H0|paired-to:P22|z:1103.000000";1103.000000;"POINT (637037.500000 157287.500000)"
22;P22;SADDLE;4.000000;21;P21;"name:P22|type:SADDLE|life:4.000000|pair-type:H0|paired-to:P21|z:1107.000000";1107.000000;"POINT (636987.500000 157287.500000)"
23;P23;MINIMUM;66.360000;24;P24;"name:P23|type:MINIMUM|life:66.360000|pair-type:H0|paired-to:P24|z:1129.640015";1129.640015;"POINT (637512.500000 157262.500000)"
24;P24;SADDLE;66.360000;23;P23;"name:P24|type:SADDLE|life:66.360000|pair-type:H0|paired-to:P23|z:1196.000000";1196.000000;"POINT (637212.500000 157312.500000)"
25;P25;MINIMUM;1.000000;26;P26;"name:P25|type:MINIMUM|life:1.000000|pair-type:H0|paired-to:P26|z:1132.000000";1132.000000;"POINT (637462.500000 157312.500000)"
26;P26;SADDLE;1.000000;25;P25;"name:P26|type:SADDLE|life:1.000000|pair-type:H0|paired-to:P25|z:1133.000000";1133.000000;"POINT (637462.500000 157287.500000)"
27;P27;MINIMUM;2.000000;28;P28;"name:P27|type:MINIMUM|life:2.000000|pair-type:H0|paired-to:P28|z:1133.000000";1133.000000;"POINT (637612.500000 157237.500000)"
28;P28;SADDLE;2.000000;27;P27;"name:P28|type:SADDLE|life:2.000000|pair-type:H0|paired-to:P27|z:1135.000000";1135.000000;"POINT (637587.500000 157237.500000)"
29;P29;MINIMUM;7.000000;30;P30;"name:P29|type:MINIMUM|life:7.000000|pair-type:H0|paired-to:P30|z:1147.000000";1147.000000;"POINT (637662.500000 157187.500000)"
30;P30;SADDLE;7.000000;29;P29;"name:P30|type:SADDLE|life:7.000000|pair-type:H0|paired-to:P29|z:1154.000000";1154.000000;"POINT (637662.500000 157212.500000)"
31;P31;MINIMUM;3.000000;32;P32;"name:P31|type:MINIMUM|life:3.000000|pair-type:H0|paired-to:P32|z:1238.000000";1238.000000;"POINT (638037.500000 157137.500000)"
32;P32;SADDLE;3.000000;31;P31;"name:P32|type:SADDLE|life:3.000000|pair-type:H0|paired-to:P31|z:1241.000000";1241.000000;"POINT (638037.500000 157162.500000)"
33;P33;MINIMUM;0.640000;34;P34;"name:P33|type:MINIMUM|life:0.640000|pair-type:H0|paired-to:P34|z:1239.000000";1239.000000;"POINT (638037.500000 157287.500000)"
34;P34;SADDLE;0.640000;33;P33;"name:P34|type:SADDLE|life:0.640000|pair-type:H0|paired-to:P33|z:1239.640015";1239.640015;"POINT (638012.500000 157262.500000)"
35;P35;MINIMUM;1.000000;36;P36;"name:P35|type:MINIMUM|life:1.000000|pair-type:H0|paired-to:P36|z:1296.000000";1296.000000;"POINT (653412.500000 140937.500000)"
36;P36;SADDLE;1.000000;35;P35;"name:P36|type:SADDLE|life:1.000000|pair-type:H0|paired-to:P35|z:1297.000000";1297.000000;"POINT (653437.500000 140937.500000)"
37;P37;MINIMUM;4.000000;38;P38;"name:P37|type:MINIMUM|life:4.000000|pair-type:H0|paired-to:P38|z:1323.000000";1323.000000;"POINT (653337.500000 140962.500000)"
38;P38;SADDLE;4.000000;37;P37;"name:P38|type:SADDLE|life:4.000000|pair-type:H0|paired-to:P37|z:1327.000000";1327.000000;"POINT (653362.500000 140962.500000)"
39;P39;MINIMUM;7.000000;40;P40;"name:P39|type:MINIMUM|life:7.000000|pair-type:H0|paired-to:P40|z:1351.000000";1351.000000;"POINT (653287.500000 141012.500000)"
40;P40;SADDLE;7.000000;39;P39;"name:P40|type:SADDLE|life:7.000000|pair-type:H0|paired-to:P39|z:1358.000000";1358.000000;"POINT (653287.500000 140987.500000)"
41;P41;MINIMUM;3.000000;42;P42;"name:P41|type:MINIMUM|life:3.000000|pair-type:H0|paired-to:P42|z:1374.000000";1374.000000;"POINT (653237.500000 141087.500000)"
42;P42;SADDLE;3.000000;41;P41;"name:P42|type:SADDLE|life:3.000000|pair-type:H0|paired-to:P41|z:1377.000000";1377.000000;"POINT (653237.500000 141062.500000)"
43;P43;MINIMUM;1.360000;44;P44;"name:P43|type:MINIMUM|life:1.360000|pair-type:H0|paired-to:P44|z:1378.640015";1378.640015;"POINT (638537.500000 157437.500000)"
44;P44;SADDLE;1.360000;43;P43;"name:P44|type:SADDLE|life:1.360000|pair-type:H0|paired-to:P43|z:1380.000000";1380.000000;"POINT (638487.500000 157437.500000)"
45;P45;MINIMUM;1.000000;46;P46;"name:P45|type:MINIMUM|life:1.000000|pair-type:H0|paired-to:P46|z:1379.000000";1379.000000;"POINT (653212.500000 141112.500000)"
46;P46;SADDLE;1.000000;45;P45;"name:P46|type:SADDLE|life:1.000000|pair-type:H0|paired-to:P45|z:1380.000000";1380.000000;"POINT (653237.500000 141112.500000)"
47;P47;MINIMUM;11.000000;48;P48;"name:P47|type:MINIMUM|life:11.000000|pair-type:H0|paired-to:P48|z:1396.000000";1396.000000;"POINT (638587.500000 157362.500000)"
48;P48;SADDLE;11.000000;47;P47;"name:P48|type:SADDLE|life:11.000000|pair-type:H0|paired-to:P47|z:1407.000000";1407.000000;"POINT (638587.500000 157387.500000)"
49;P49;MINIMUM;3.000000;50;P50;"name:P49|type:MINIMUM|life:3.000000|pair-type:H0|paired-to:P50|z:1417.000000";1417.000000;"POINT (636387.500000 153162.500000)"
50;P50;SADDLE;3.000000;49;P49;"name:P50|type:SADDLE|life:3.000000|pair-type:H0|paired-to:P49|z:1420.000000";1420.000000;"POINT (636387.500000 153187.500000)"
51;P51;MINIMUM;14.360000;52;P52;"name:P51|type:MINIMUM|life:14.360000|pair-type:H0|paired-to:P52|z:1442.640015";1442.640015;"POINT (638737.500000 157312.500000)"
52;P52;SADDLE;14.360000;51;P51;"name:P52|type:SADDLE|life:14.360000|pair-type:H0|paired-to:P51|z:1457.000000";1457.000000;"POINT (638687.500000 157312.500000)"
53;P53;MINIMUM;3.360000;54;P54;"name:P53|type:MINIMUM|life:3.360000|pair-type:H0|paired-to:P54|z:1459.000000";1459.000000;"POINT (636462.500000 153112.500000)"
54;P54;SADDLE;3.360000;53;P53;"name:P54|type:SADDLE|life:3.360000|pair-type:H0|paired-to:P53|z:1462.359985";1462.359985;"POINT (636437.500000 153112.500000)"
55;P55;MINIMUM;3.000000;56;P56;"name:P55|type:MINIMUM|life:3.000000|pair-type:H0|paired-to:P56|z:1467.000000";1467.000000;"POINT (638787.500000 157287.500000)"
56;P56;SADDLE;3.000000;55;P55;"name:P56|type:SADDLE|life:3.000000|pair-type:H0|paired-to:P55|z:1470.000000";1470.000000;"POINT (638762.500000 157287.500000)"
57;P57;MINIMUM;15.360000;58;P58;"name:P57|type:MINIMUM|life:15.360000|pair-type:H0|paired-to:P58|z:1497.640015";1497.640015;"POINT (638937.500000 157262.500000)"
58;P58;SADDLE;15.360000;57;P57;"name:P58|type:SADDLE|life:15.360000|pair-type:H0|paired-to:P57|z:1513.000000";1513.000000;"POINT (638887.500000 157262.500000)"
59;P59;MINIMUM;2.000000;60;P60;"name:P59|type:MINIMUM|life:2.000000|pair-type:H0|paired-to:P60|z:1527.000000";1527.000000;"POINT (638987.500000 157237.500000)"
60;P60;SADDLE;2.000000;59;P59;"name:P60|type:SADDLE|life:2.000000|pair-type:H0|paired-to:P59|z:1529.000000";1529.000000;"POINT (638962.500000 157237.500000)"
61;P61;SADDLE;2.000000;62;P62;"name:P61|type:SADDLE|life:2.000000|pair-type:H1|paired-to:P62|z:1538.000000";1538.000000;"POINT (653012.500000 140987.500000)"
62;P62;MAXIMUM;2.000000;61;P61;"name:P62|type:MAXIMUM|life:2.000000|pair-type:H1|paired-to:P61|z:1540.000000";1540.000000;"POINT (653037.500000 140987.500000)"
63;P63;MINIMUM;1.000000;64;P64;"name:P63|type:MINIMUM|life:1.000000|pair-type:H0|paired-to:P64|z:1557.000000";1557.000000;"POINT (639062.500000 157212.500000)"
64;P64;SADDLE;1.000000;63;P63;"name:P64|type:SADDLE|life:1.000000|pair-type:H0|paired-to:P63|z:1558.000000";1558.000000;"POINT (639062.500000 157237.500000)"
65;P65;SADDLE;4.360000;66;P66;"name:P65|type:SADDLE|life:4.360000|pair-type:H1|paired-to:P66|z:1583.640015";1583.640015;"POINT (653637.500000 143862.500000)"
66;P66;MAXIMUM;4.360000;65;P65;"name:P66|type:MAXIMUM|life:4.360000|pair-type:H1|paired-to:P65|z:1588.000000";1588.000000;"POINT (653637.500000 143812.500000)"
67;P67;MINIMUM;1.000000;68;P68;"name:P67|type:MINIMUM|life:1.000000|pair-type:H0|paired-to:P68|z:1594.000000";1594.000000;"POINT (638962.500000 157487.500000)"
68;P68;SADDLE;1.000000;67;P67;"name:P68|type:SADDLE|life:1.000000|pair-type:H0|paired-to:P67|z:1595.000000";1595.000000;"POINT (638937.500000 157487.500000)"
69;P69;MINIMUM;1.000000;70;P70;"name:P69|type:MINIMUM|life:1.000000|pair-type:H0|paired-to:P70|z:1597.000000";1597.000000;"POINT (639162.500000 157162.500000)"
70;P70;SADDLE;1.000000;69;P69;"name:P70|type:SADDLE|life:1.000000|pair-type:H0|paired-to:P69|z:1598.000000";1598.000000;"POINT (639162.500000 157187.500000)"
71;P71;SADDLE;4.000000;72;P72;"name:P71|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P72|z:1600.000000";1600.000000;"POINT (653162.500000 141412.500000)"
72;P72;MAXIMUM;4.000000;71;P71;"name:P72|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P71|z:1604.000000";1604.000000;"POINT (653162.500000 141387.500000)"
73;P73;SADDLE;2.000000;74;P74;"name:P73|type:SADDLE|life:2.000000|pair-type:H1|paired-to:P74|z:1610.000000";1610.000000;"POINT (653112.500000 141412.500000)"
74;P74;MAXIMUM;2.000000;73;P73;"name:P74|type:MAXIMUM|life:2.000000|pair-type:H1|paired-to:P73|z:1612.000000";1612.000000;"POINT (653137.500000 141412.500000)"
75;P75;MINIMUM;1.000000;76;P76;"name:P75|type:MINIMUM|life:1.000000|pair-type:H0|paired-to:P76|z:1617.000000";1617.000000;"POINT (639062.500000 157487.500000)"
76;P76;SADDLE;1.000000;75;P75;"name:P76|type:SADDLE|life:1.000000|pair-type:H0|paired-to:P75|z:1618.000000";1618.000000;"POINT (639037.500000 157487.500000)"
77;P77;SADDLE;12.000000;78;P78;"name:P77|type:SADDLE|life:12.000000|pair-type:H1|paired-to:P78|z:1623.000000";1623.000000;"POINT (653637.500000 144062.500000)"
78;P78;MAXIMUM;12.000000;77;P77;"name:P78|type:MAXIMUM|life:12.000000|pair-type:H1|paired-to:P77|z:1635.000000";1635.000000;"POINT (653637.500000 144012.500000)"
79;P79;MINIMUM;2.000000;80;P80;"name:P79|type:MINIMUM|life:2.000000|pair-type:H0|paired-to:P80|z:1633.000000";1633.000000;"POINT (639112.500000 157512.500000)"
80;P80;SADDLE;2.000000;79;P79;"name:P80|type:SADDLE|life:2.000000|pair-type:H0|paired-to:P79|z:1635.000000";1635.000000;"POINT (639087.500000 157512.500000)"
81;P81;SADDLE;7.000000;82;P82;"name:P81|type:SADDLE|life:7.000000|pair-type:H1|paired-to:P82|z:1636.000000";1636.000000;"POINT (653637.500000 144112.500000)"
82;P82;MAXIMUM;7.000000;81;P81;"name:P82|type:MAXIMUM|life:7.000000|pair-type:H1|paired-to:P81|z:1643.000000";1643.000000;"POINT (653637.500000 144087.500000)"
83;P83;SADDLE;3.000000;84;P84;"name:P83|type:SADDLE|life:3.000000|pair-type:H1|paired-to:P84|z:1639.000000";1639.000000;"POINT (653637.500000 144187.500000)"
84;P84;MAXIMUM;3.000000;83;P83;"name:P84|type:MAXIMUM|life:3.000000|pair-type:H1|paired-to:P83|z:1642.000000";1642.000000;"POINT (653637.500000 144137.500000)"
85;P85;MINIMUM;2.000000;86;P86;"name:P85|type:MINIMUM|life:2.000000|pair-type:H0|paired-to:P86|z:1641.000000";1641.000000;"POINT (639162.500000 157537.500000)"
86;P86;SADDLE;2.000000;85;P85;"name:P86|type:SADDLE|life:2.000000|pair-type:H0|paired-to:P85|z:1643.000000";1643.000000;"POINT (639137.500000 157512.500000)"
87;P87;MINIMUM;1.000000;88;P88;"name:P87|type:MINIMUM|life:1.000000|pair-type:H0|paired-to:P88|z:1649.000000";1649.000000;"POINT (652462.500000 141212.500000)"
88;P88;SADDLE;1.000000;87;P87;"name:P88|type:SADDLE|life:1.000000|pair-type:H0|paired-to:P87|z:1650.000000";1650.000000;"POINT (652487.500000 141212.500000)"
89;P89;MINIMUM;14.000000;90;P90;"name:P89|type:MINIMUM|life:14.000000|pair-type:H0|paired-to:P90|z:1664.000000";1664.000000;"POINT (639262.500000 157512.500000)"
90;P90;SADDLE;14.000000;89;P89;"name:P90|type:SADDLE|life:14.000000|pair-type:H0|paired-to:P89|z:1678.000000";1678.000000;"POINT (639237.500000 157512.500000)"
91;P91;MINIMUM;2.000000;92;P92;"name:P91|type:MINIMUM|life:2.000000|pair-type:H0|paired-to:P92|z:1679.000000";1679.000000;"POINT (636512.500000 154637.500000)"
92;P92;SADDLE;2.000000;91;P91;"name:P92|type:SADDLE|life:2.000000|pair-type:H0|paired-to:P91|z:1681.000000";1681.000000;"POINT (636487.500000 154637.500000)"
93;P93;SADDLE;4.360000;94;P94;"name:P93|type:SADDLE|life:4.360000|pair-type:H1|paired-to:P94|z:1689.640015";1689.640015;"POINT (637312.500000 158137.500000)"
94;P94;MAXIMUM;4.360000;93;P93;"name:P94|type:MAXIMUM|life:4.360000|pair-type:H1|paired-to:P93|z:1694.000000";1694.000000;"POINT (637237.500000 158137.500000)"
95;P95;MINIMUM;1.000000;96;P96;"name:P95|type:MINIMUM|life:1.000000|pair-type:H0|paired-to:P96|z:1694.000000";1694.000000;"POINT (637962.500000 156612.500000)"
96;P96;SADDLE;1.000000;95;P95;"name:P96|type:SADDLE|life:1.000000|pair-type:H0|paired-to:P95|z:1695.000000";1695.000000;"POINT (637962.500000 156637.500000)"
97;P97;MINIMUM;3.000000;98;P98;"name:P97|type:MINIMUM|life:3.000000|pair-type:H0|paired-to:P98|z:1698.000000";1698.000000;"POINT (639412.500000 157537.500000)"
98;P98;SADDLE;3.000000;97;P97;"name:P98|type:SADDLE|life:3.000000|pair-type:H0|paired-to:P97|z:1701.000000";1701.000000;"POINT (639387.500000 157537.500000)"
99;P99;MINIMUM;2.000000;100;P100;"name:P99|type:MINIMUM|life:2.000000|pair-type:H0|paired-to:P100|z:1698.000000";1698.000000;"POINT (637512.500000 158037.500000)"
100;P100;SADDLE;2.000000;99;P99;"name:P100|type:SADDLE|life:2.000000|pair-type:H0|paired-to:P99|z:1700.000000";1700.000000;"POINT (637487.500000 158037.500000)"
101;P101;MINIMUM;5.000000;102;P102;"name:P101|type:MINIMUM|life:5.000000|pair-type:H0|paired-to:P102|z:1700.000000";1700.000000;"POINT (636112.500000 152187.500000)"
102;P102;SADDLE;5.000000;101;P101;"name:P102|type:SADDLE|life:5.000000|pair-type:H0|paired-to:P101|z:1705.000000";1705.000000;"POINT (636112.500000 152212.500000)"
103;P103;SADDLE;38.000000;104;P104;"name:P103|type:SADDLE|life:38.000000|pair-type:H1|paired-to:P104|z:1737.000000";1737.000000;"POINT (653587.500000 144612.500000)"
104;P104;MAXIMUM;38.000000;103;P103;"name:P104|type:MAXIMUM|life:38.000000|pair-type:H1|paired-to:P103|z:1775.000000";1775.000000;"POINT (653587.500000 144462.500000)"
105;P105;SADDLE;0.991000;106;P106;"name:P105|type:SADDLE|life:0.991000|pair-type:H1|paired-to:P106|z:1747.009033";1747.009033;"POINT (639562.500000 157437.500000)"
106;P106;MAXIMUM;0.991000;105;P105;"name:P106|type:MAXIMUM|life:0.991000|pair-type:H1|paired-to:P105|z:1748.000000";1748.000000;"POINT (639537.500000 157437.500000)"
107;P107;MINIMUM;3.000000;108;P108;"name:P107|type:MINIMUM|life:3.000000|pair-type:H0|paired-to:P108|z:1749.000000";1749.000000;"POINT (638912.500000 158012.500000)"
108;P108;SADDLE;3.000000;107;P107;"name:P108|type:SADDLE|life:3.000000|pair-type:H0|paired-to:P107|z:1752.000000";1752.000000;"POINT (638887.500000 157987.500000)"
109;P109;MINIMUM;5.000000;110;P110;"name:P109|type:MINIMUM|life:5.000000|pair-type:H0|paired-to:P110|z:1754.000000";1754.000000;"POINT (653487.500000 144787.500000)"
110;P110;SADDLE;5.000000;109;P109;"name:P110|type:SADDLE|life:5.000000|pair-type:H0|paired-to:P109|z:1759.000000";1759.000000;"POINT (653512.500000 144787.500000)"
111;P111;MINIMUM;1.000000;112;P112;"name:P111|type:MINIMUM|life:1.000000|pair-type:H0|paired-to:P112|z:1761.000000";1761.000000;"POINT (653437.500000 144812.500000)"
112;P112;SADDLE;1.000000;111;P111;"name:P112|type:SADDLE|life:1.000000|pair-type:H0|paired-to:P111|z:1762.000000";1762.000000;"POINT (653437.500000 144787.500000)"
113;P113;SADDLE;2.000000;114;P114;"name:P113|type:SADDLE|life:2.000000|pair-type:H1|paired-to:P114|z:1764.000000";1764.000000;"POINT (653537.500000 144687.500000)"
114;P114;MAXIMUM;2.000000;113;P113;"name:P114|type:MAXIMUM|life:2.000000|pair-type:H1|paired-to:P113|z:1766.000000";1766.000000;"POINT (653537.500000 144662.500000)"
115;P115;SADDLE;0.009000;116;P116;"name:P115|type:SADDLE|life:0.009000|pair-type:H1|paired-to:P116|z:1765.000000";1765.000000;"POINT (653512.500000 144837.500000)"
116;P116;MAXIMUM;0.009000;115;P115;"name:P116|type:MAXIMUM|life:0.009000|pair-type:H1|paired-to:P115|z:1765.009033";1765.009033;"POINT (653537.500000 144862.500000)"
117;P117;MINIMUM;1.000000;118;P118;"name:P117|type:MINIMUM|life:1.000000|pair-type:H0|paired-to:P118|z:1769.000000";1769.000000;"POINT (653387.500000 144837.500000)"
118;P118;SADDLE;1.000000;117;P117;"name:P118|type:SADDLE|life:1.000000|pair-type:H0|paired-to:P117|z:1770.000000";1770.000000;"POINT (653387.500000 144812.500000)"
119;P119;MINIMUM;1.000000;120;P120;"name:P119|type:MINIMUM|life:1.000000|pair-type:H0|paired-to:P120|z:1769.000000";1769.000000;"POINT (653512.500000 144937.500000)"
120;P120;SADDLE;1.000000;119;P119;"name:P120|type:SADDLE|life:1.000000|pair-type:H0|paired-to:P119|z:1770.000000";1770.000000;"POINT (653512.500000 144912.500000)"
121;P121;SADDLE;7.360000;122;P122;"name:P121|type:SADDLE|life:7.360000|pair-type:H1|paired-to:P122|z:1773.000000";1773.000000;"POINT (637987.500000 158137.500000)"
122;P122;MAXIMUM;7.360000;121;P121;"name:P122|type:MAXIMUM|life:7.360000|pair-type:H1|paired-to:P121|z:1780.359985";1780.359985;"POINT (637712.500000 158137.500000)"
123;P123;MINIMUM;5.000000;124;P124;"name:P123|type:MINIMUM|life:5.000000|pair-type:H0|paired-to:P124|z:1783.000000";1783.000000;"POINT (653262.500000 144912.500000)"
124;P124;SADDLE;5.000000;123;P123;"name:P124|type:SADDLE|life:5.000000|pair-type:H0|paired-to:P123|z:1788.000000";1788.000000;"POINT (653287.500000 144912.500000)"
125;P125;MINIMUM;4.000000;126;P126;"name:P125|type:MINIMUM|life:4.000000|pair-type:H0|paired-to:P126|z:1785.000000";1785.000000;"POINT (653237.500000 144937.500000)"
126;P126;SADDLE;4.000000;125;P125;"name:P126|type:SADDLE|life:4.000000|pair-type:H0|paired-to:P125|z:1789.000000";1789.000000;"POINT (653237.500000 144912.500000)"
127;P127;SADDLE;4.000000;128;P128;"name:P127|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P128|z:1788.000000";1788.000000;"POINT (638262.500000 158137.500000)"
128;P128;MAXIMUM;4.000000;127;P127;"name:P128|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P127|z:1792.000000";1792.000000;"POINT (638187.500000 158137.500000)"
129;P129;SADDLE;2.000000;130;P130;"name:P129|type:SADDLE|life:2.000000|pair-type:H1|paired-to:P130|z:1789.000000";1789.000000;"POINT (653387.500000 144987.500000)"
130;P130;MAXIMUM;2.000000;129;P129;"name:P130|type:MAXIMUM|life:2.000000|pair-type:H1|paired-to:P129|z:1791.000000";1791.000000;"POINT (653387.500000 144962.500000)"
131;P131;MINIMUM;2.000000;132;P132;"name:P131|type:MINIMUM|life:2.000000|pair-type:H0|paired-to:P132|z:1795.000000";1795.000000;"POINT (653587.500000 145212.500000)"
132;P132;SADDLE;2.000000;131;P131;"name:P132|type:SADDLE|life:2.000000|pair-type:H0|paired-to:P131|z:1797.000000";1797.000000;"POINT (653562.500000 145137.500000)"
133;P133;MINIMUM;0.640000;134;P134;"name:P133|type:MINIMUM|life:0.640000|pair-type:H0|paired-to:P134|z:1796.000000";1796.000000;"POINT (653562.500000 145162.500000)"
134;P134;SADDLE;0.640000;133;P133;"name:P134|type:SADDLE|life:0.640000|pair-type:H0|paired-to:P133|z:1796.640015";1796.640015;"POINT (653587.500000 145187.500000)"
135;P135;SADDLE;4.000000;136;P136;"name:P135|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P136|z:1799.000000";1799.000000;"POINT (638512.500000 158137.500000)"
136;P136;MAXIMUM;4.000000;135;P135;"name:P136|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P135|z:1803.000000";1803.000000;"POINT (638437.500000 158137.500000)"
137;P137;SADDLE;8.000000;138;P138;"name:P137|type:SADDLE|life:8.000000|pair-type:H1|paired-to:P138|z:1800.000000";1800.000000;"POINT (653337.500000 144737.500000)"
138;P138;MAXIMUM;8.000000;137;P137;"name:P138|type:MAXIMUM|life:8.000000|pair-type:H1|paired-to:P137|z:1808.000000";1808.000000;"POINT (653412.500000 144737.500000)"
139;P139;MINIMUM;1.720000;140;P140;"name:P139|type:MINIMUM|life:1.720000|pair-type:H0|paired-to:P140|z:1808.640015";1808.640015;"POINT (653562.500000 145387.500000)"
140;P140;SADDLE;1.720000;139;P139;"name:P140|type:SADDLE|life:1.720000|pair-type:H0|paired-to:P139|z:1810.359985";1810.359985;"POINT (653562.500000 145362.500000)"
141;P141;MINIMUM;1.360000;142;P142;"name:P141|type:MINIMUM|life:1.360000|pair-type:H0|paired-to:P142|z:1808.640015";1808.640015;"POINT (653512.500000 145437.500000)"
142;P142;SADDLE;1.360000;141;P141;"name:P142|type:SADDLE|life:1.360000|pair-type:H0|paired-to:P141|z:1810.000000";1810.000000;"POINT (653537.500000 145412.500000)"
143;P143;SADDLE;21.360000;144;P144;"name:P143|type:SADDLE|life:21.360000|pair-type:H1|paired-to:P144|z:1814.000000";1814.000000;"POINT (638962.500000 158137.500000)"
144;P144;MAXIMUM;21.360000;143;P143;"name:P144|type:MAXIMUM|life:21.360000|pair-type:H1|paired-to:P143|z:1835.359985";1835.359985;"POINT (638812.500000 158137.500000)"
145;P145;SADDLE;7.991000;146;P146;"name:P145|type:SADDLE|life:7.991000|pair-type:H1|paired-to:P146|z:1818.009033";1818.009033;"POINT (636612.500000 154537.500000)"
146;P146;MAXIMUM;7.991000;145;P145;"name:P146|type:MAXIMUM|life:7.991000|pair-type:H1|paired-to:P145|z:1826.000000";1826.000000;"POINT (636587.500000 154537.500000)"
147;P147;SADDLE;15.360000;148;P148;"name:P147|type:SADDLE|life:15.360000|pair-type:H1|paired-to:P148|z:1818.640015";1818.640015;"POINT (653637.500000 145287.500000)"
148;P148;MAXIMUM;15.360000;147;P147;"name:P148|type:MAXIMUM|life:15.360000|pair-type:H1|paired-to:P147|z:1834.000000";1834.000000;"POINT (653637.500000 145162.500000)"
149;P149;SADDLE;9.000000;150;P150;"name:P149|type:SADDLE|life:9.000000|pair-type:H1|paired-to:P150|z:1821.000000";1821.000000;"POINT (639187.500000 158137.500000)"
150;P150;MAXIMUM;9.000000;149;P149;"name:P150|type:MAXIMUM|life:9.000000|pair-type:H1|paired-to:P149|z:1830.000000";1830.000000;"POINT (639137.500000 158137.500000)"
